"","scenario_run","run","total"
"682","run7",82,95.9010477240798
"683","run7",83,162.169638952609
"684","run7",84,174.041309103932
"685","run7",85,107.333584287276
"686","run7",86,141.852077432701
"687","run7",87,110.674811249085
"688","run7",88,103.204190721046
"689","run7",89,88.2294436478917
"690","run7",90,162.656496462242
"691","run7",91,95.7991309099927
"692","run7",92,129.220853328527
"693","run7",93,145.054499749444
"694","run7",94,93.0988052157473
"695","run7",95,126.393216687806
"696","run7",96,83.8778965748039
"697","run7",97,133.873754605975
"698","run7",98,98.4316314917814
"699","run7",99,75.9296401056096
"700","run7",100,153.007891674331
