"","scenario_run","run","total","wane"
"574","run7",82,660.709861833805,"No waning"
"575","run1",83,1665.0287583409,"No waning"
"576","run2",83,1653.42012012124,"No waning"
"577","run3",83,1643.42715449514,"No waning"
"578","run4",83,1642.33315449067,"No waning"
"579","run5",83,921.434674952663,"No waning"
"580","run6",83,1291.46905635274,"No waning"
"581","run7",83,851.985542516344,"No waning"
"582","run1",84,2834.91970756583,"No waning"
"583","run2",84,2829.18974539812,"No waning"
"584","run3",84,2827.23314659168,"No waning"
"585","run4",84,2825.7543305026,"No waning"
"586","run5",84,1923.53702449959,"No waning"
"587","run6",84,1774.00953877453,"No waning"
"588","run7",84,1916.48046992057,"No waning"
"589","run1",85,2151.34427455135,"No waning"
"590","run2",85,2144.66067885109,"No waning"
"591","run3",85,2136.3997974394,"No waning"
"592","run4",85,2135.03760703932,"No waning"
"593","run5",85,1470.83285190139,"No waning"
"594","run6",85,1678.64776560633,"No waning"
"595","run7",85,1438.29256229825,"No waning"
"596","run1",86,3134.97045082833,"No waning"
"597","run2",86,3118.24309024606,"No waning"
"598","run3",86,3077.20112428232,"No waning"
"599","run4",86,3075.00690934251,"No waning"
"600","run5",86,542.837147339135,"No waning"
"601","run6",86,2050.16372829895,"No waning"
"602","run7",86,333.478203331517,"No waning"
"603","run1",87,2374.83723341655,"No waning"
"604","run2",87,2360.22732344496,"No waning"
"605","run3",87,2336.00510815453,"No waning"
"606","run4",87,2334.75301731274,"No waning"
"607","run5",87,1052.01727998567,"No waning"
"608","run6",87,1796.73720373637,"No waning"
"609","run7",87,965.420435843096,"No waning"
"610","run1",88,2842.79462450061,"No waning"
"611","run2",88,2834.45020011491,"No waning"
"612","run3",88,2826.71935845045,"No waning"
"613","run4",88,2824.72578863313,"No waning"
"614","run5",88,1495.24557457178,"No waning"
"615","run6",88,1923.7412180475,"No waning"
"616","run7",88,1462.94726529861,"No waning"
"617","run1",89,3079.06810096634,"No waning"
"618","run2",89,3065.66636354218,"No waning"
"619","run3",89,3047.71323727762,"No waning"
"620","run4",89,3044.70851830666,"No waning"
"621","run5",89,1479.83582026858,"No waning"
"622","run6",89,2316.20232488066,"No waning"
"623","run7",89,1421.05558826583,"No waning"
"624","run1",90,1551.56032807398,"No waning"
"625","run2",90,1536.83492860778,"No waning"
"626","run3",90,1506.52852113168,"No waning"
"627","run4",90,1502.43979953349,"No waning"
"628","run5",90,546.251205883695,"No waning"
"629","run6",90,951.061636748592,"No waning"
"630","run7",90,388.624516247936,"No waning"
"631","run1",91,1534.92043145854,"No waning"
